iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ALB,Asia,Albania,2020-03-20,584,6,269.429,1494.0,30.0,5.286,991.72,0.695,,11.744,0.347,0.103,,,,,,,,,,,,,,,,,,,,,,,,57.41,2877800,104.871,18.6,6.211,3.857,11803.431,0.5,304.195,6.73,0.7,30.4,,0.5,78.57,0.785
AND,Asia,Afghanistan,2020-12-02,18242,137,132.429,,10.0,1.0,7611.37,0.18,5.957,424.977,1.737,0.046,1.38,,,,,,,,,,,,,,,,,,,,,,,72.22,38928341,104.871,18.6,2.581,8.643,13913.839,1.1,304.195,10.08,,,,1.9,64.83,0.785
ALB,Asia,Andorra,2020-05-25,41501,153,115.571,885.0,0.0,10.286,1245.489,1.541,35.096,258.183,0.114,1.042,1.39,,,,,,,,,,,,,,,,,,,,,,,54.63,43851043,54.422,18.6,6.211,1.337,1803.987,,278.364,6.73,7.1,,83.741,0.5,64.83,0.785
AND,Asia,Andorra,2020-12-05,34984,190,98.143,104.0,4.0,0.0,7.706,5.519,236.192,38.919,,0.05,1.24,,,,,,,,,,,,,,,,,,,,,,,48.15,77265,104.871,38.0,13.188,1.337,,1.1,597.029,10.08,0.7,,83.741,2.89,76.88,0.498
ALB,Asia,Afghanistan,2020-03-26,39,168,178.429,685.0,12.0,0.0,10367.989,0.0,3.29,34.001,0.206,0.055,0.99,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341,54.422,38.0,2.581,3.857,11803.431,1.1,597.029,10.08,7.1,,83.741,1.9,76.88,0.498
ALB,Asia,Afghanistan,2020-11-17,9626,1038,0.857,1329.0,1.0,3.0,604.958,3.329,,36.015,0.16,0.187,1.41,,,,,,,,,,,,,,,,,,,,,,,62.96,2877800,54.422,29.1,6.211,3.857,1803.987,,278.364,6.73,,51.2,83.741,0.5,64.83,0.754
DZA,Europe,Albania,2020-06-06,4008,154,63.143,,12.0,1.429,328.723,0.026,1.622,46.704,1.042,1.39,0.75,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341,17.348,29.1,13.188,3.857,1803.987,0.5,597.029,9.59,0.7,51.2,37.746,0.5,64.83,0.785
AFG,Asia,Andorra,2020-12-24,30606,159,138.857,2716.0,4.0,1.286,150.462,1.079,3.475,7.992,0.433,0.338,1.1,,,,,,,,,,,,,,,,,,,,,,,78.7,43851043,163.755,38.0,6.211,8.643,13913.839,0.5,597.029,10.08,,51.2,,1.9,64.83,0.754
AND,Asia,Andorra,2020-06-24,52136,243,87.857,,6.0,11.857,1875.007,2.44,3.645,,0.182,0.182,1.03,,,,,,,,,,,,,,,,,,,,,,,75.0,2877800,104.871,38.0,2.581,8.643,11803.431,1.1,278.364,6.73,7.1,,83.741,2.89,76.88,0.785
AND,Asia,Andorra,2020-07-27,44436,565,664.571,2168.0,13.0,0.143,870.779,290.5,3.359,18.701,0.0,2.879,,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800,54.422,38.0,13.188,3.857,11803.431,1.1,278.364,9.59,0.7,,83.741,2.89,78.57,0.785
ALB,Asia,Albania,2021-01-11,6054,125,123.143,86.0,2.0,2.714,2249.228,6.011,4.305,26.339,0.0,2.78,1.13,,,,,,,,,,,,,,,,,,,,,,,75.93,2877800,54.422,18.6,6.211,1.337,13913.839,,304.195,9.59,7.1,51.2,83.741,1.9,78.57,0.785
AND,Asia,Albania,2020-07-21,39227,68,527.857,822.0,4.0,8.0,4905.483,1.737,45.968,34.14,1.39,0.048,1.08,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043,17.348,38.0,6.211,8.643,11803.431,0.5,278.364,10.08,0.7,51.2,83.741,0.5,78.57,0.498
AND,Asia,Andorra,2020-10-29,8427,167,375.571,2769.0,10.0,7.143,1188.697,9.418,229.64,13.5,0.385,0.297,1.59,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341,17.348,38.0,2.581,8.643,1803.987,,304.195,10.08,0.7,30.4,37.746,0.5,76.88,0.858
AFG,Europe,Andorra,2020-02-27,20216,46,9.429,1281.0,9.0,16.143,836.901,50.733,21.319,1.737,1.737,0.202,1.14,,,,,,,,,,,,,,,,,,,,,,,76.85,38928341,54.422,29.1,2.581,8.643,13913.839,1.1,597.029,6.73,,30.4,37.746,1.9,76.88,0.754
AND,Asia,Afghanistan,2020-09-29,37852,8,542.143,443.0,12.0,2.0,415.999,14.488,24.297,436.445,1.079,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,54.63,2877800,54.422,29.1,13.188,1.337,11803.431,0.5,597.029,9.59,7.1,30.4,83.741,0.5,76.88,0.498
AND,Asia,Andorra,2020-11-29,933,85,104.714,1557.0,0.0,0.0,781.975,23.375,0.049,161.582,,0.617,1.28,,,,,,,,,,,,,,,,,,,,,,,0.0,2877800,54.422,38.0,6.211,3.857,1803.987,,278.364,10.08,,,37.746,2.89,76.88,0.785
ALB,Asia,Afghanistan,2020-09-16,197,89,781.286,2480.0,5.0,17.714,1919.042,0.775,0.672,0.695,0.026,0.189,0.84,,,,,,,,,,,,,,,,,,,,,,,75.0,43851043,104.871,38.0,6.211,1.337,13913.839,0.5,278.364,6.73,,51.2,37.746,0.5,76.88,0.754
ALB,Europe,Albania,2020-06-03,38494,416,122.571,313.0,,3.0,259.629,164.709,7.545,388.144,0.251,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,74.07,2877800,54.422,18.6,13.188,8.643,13913.839,0.5,278.364,6.73,0.7,51.2,37.746,0.5,76.88,0.498
ALB,Europe,Andorra,2021-01-15,820,83,12.857,1900.0,8.0,16.286,971.904,23.282,9.07,36.683,0.319,0.179,1.3,,,,,,,,,,,,,,,,,,,,,,,12.04,43851043,104.871,29.1,6.211,3.857,1803.987,0.5,304.195,6.73,7.1,51.2,,2.89,64.83,0.498
DZA,Asia,Andorra,2020-04-27,4570,50,214.286,1711.0,8.0,20.286,1090.799,0.848,1.387,186.253,2.085,0.213,1.47,,,,,,,,,,,,,,,,,,,,,,,31.48,2877800,104.871,38.0,2.581,8.643,13913.839,1.1,597.029,9.59,7.1,,83.741,2.89,76.88,0.754
ALB,Asia,Andorra,2020-10-29,9728,86,126.429,27.0,1.0,0.143,131.003,7.244,3.385,128.57,0.462,0.04,,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341,54.422,29.1,6.211,8.643,11803.431,1.1,278.364,6.73,,,,0.5,64.83,0.785
DZA,Asia,Afghanistan,2020-04-07,2895,348,691.0,1403.0,10.0,5.143,951.646,0.95,20.491,119.188,0.16,0.066,1.15,,,,,,,,,,,,,,,,,,,,,,,50.93,38928341,54.422,29.1,13.188,8.643,11803.431,0.5,278.364,6.73,,30.4,,2.89,76.88,0.785
AND,Asia,Andorra,2020-05-08,65334,134,555.571,33.0,46.0,4.0,801.805,4.804,2.741,35.912,0.228,1.737,1.23,,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,9.59,0.7,30.4,,1.9,64.83,0.498
ALB,Asia,Afghanistan,2020-06-07,10001,273,62.857,10.0,12.0,4.0,7.706,5.395,55.3,1.336,0.18,1.39,1.06,,,,,,,,,,,,,,,,,,,,,,,74.07,2877800,54.422,38.0,13.188,3.857,11803.431,0.5,278.364,9.59,0.7,51.2,37.746,1.9,76.88,0.498
AND,Europe,Albania,2020-07-31,38182,642,458.857,1439.0,8.0,3.714,22229.133,5.395,3.29,61.481,0.0,0.029,1.17,,,,,,,,,,,,,,,,,,,,,,,84.26,2877800,104.871,29.1,2.581,1.337,1803.987,0.5,304.195,9.59,7.1,30.4,83.741,1.9,64.83,0.754
AND,Europe,Afghanistan,2020-06-24,275,531,403.857,559.0,12.0,0.0,384.917,0.565,3.079,27.365,0.283,0.099,1.22,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800,104.871,38.0,6.211,8.643,13913.839,,597.029,9.59,,30.4,83.741,2.89,78.57,0.498
AND,Asia,Andorra,2020-08-25,40026,542,6.714,1315.0,9.0,15.143,982.395,3.494,11.517,44.478,,1.042,1.03,,,,,,,,,,,,,,,,,,,,,,,75.93,43851043,104.871,18.6,2.581,8.643,11803.431,1.1,304.195,10.08,7.1,,83.741,2.89,78.57,0.754
DZA,Asia,Albania,2020-06-30,44177,0,54.0,1448.0,0.0,8.286,10120.926,43.088,8.588,64.012,0.026,0.212,0.8,,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,29.1,13.188,8.643,1803.987,,597.029,6.73,0.7,,,1.9,78.57,0.754
AFG,Asia,Andorra,2020-11-15,31228,782,220.429,1577.0,15.0,12.714,4489.888,5.519,54.903,10.33,0.051,0.166,1.22,,,,,,,,,,,,,,,,,,,,,,,89.81,38928341,104.871,29.1,13.188,1.337,1803.987,0.5,278.364,9.59,0.7,30.4,37.746,2.89,76.88,0.785
AND,Asia,Albania,2020-11-20,14730,221,663.143,373.0,1.0,12.714,1875.007,7.645,1.387,219.265,0.0,0.066,0.79,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043,104.871,29.1,2.581,1.337,13913.839,1.1,597.029,10.08,7.1,30.4,37.746,2.89,78.57,0.785
DZA,Asia,Albania,2020-10-14,12445,564,791.714,1446.0,1.0,1.429,830.089,5.678,,42.463,0.308,0.062,1.15,,,,,,,,,,,,,,,,,,,,,,,75.93,43851043,54.422,18.6,2.581,3.857,11803.431,0.5,278.364,9.59,7.1,51.2,83.741,1.9,76.88,0.754
ALB,Asia,Afghanistan,2020-10-02,101657,20,53.286,892.0,9.0,13.857,1008.366,8.687,162.872,36.601,2.085,0.397,1.46,,,,,,,,,,,,,,,,,,,,,,,75.0,2877800,104.871,,6.211,8.643,1803.987,0.5,278.364,9.59,,30.4,83.741,0.5,78.57,0.785
ALB,Asia,Afghanistan,2020-04-22,400,707,23.429,30.0,2.0,16.143,305.789,3.108,4.826,49.964,0.347,1.539,1.39,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043,17.348,38.0,13.188,8.643,1803.987,1.1,278.364,9.59,0.7,51.2,37.746,2.89,64.83,0.785
DZA,Africa,Andorra,2020-03-03,40501,529,1065.429,1678.0,0.0,4.0,1036.897,22.85,2.437,1.49,0.228,0.182,1.64,,,,,,,,,,,,,,,,,,,,,,,74.07,38928341,104.871,29.1,13.188,1.337,13913.839,,597.029,7.97,0.7,51.2,37.746,1.9,64.83,0.785
ALB,Asia,Algeria,2020-06-07,101913,319,92.286,822.0,7.0,1.143,20718.257,1.541,0.98,143.512,0.051,0.077,1.09,,,,,,,,,,,,,,,,,,,,,,,60.19,2877800,104.871,38.0,13.188,1.337,13913.839,1.1,304.195,6.73,7.1,51.2,37.746,2.89,78.57,0.498
ALB,Asia,Andorra,2020-05-01,39693,46,302.857,367.0,21.0,14.571,151.171,8.939,4.17,1.39,0.026,0.286,,,,,,,,,,,,,,,,,,,,,,,,72.22,38928341,104.871,38.0,2.581,1.337,13913.839,,597.029,6.73,,30.4,37.746,2.89,64.83,0.498
DZA,Asia,Albania,2020-06-29,1320,301,12.0,1620.0,10.0,2.571,60.463,5.212,18.851,1.737,0.026,0.081,1.62,,,,,,,,,,,,,,,,,,,,,,,74.07,38928341,54.422,38.0,13.188,3.857,11803.431,0.5,597.029,6.73,7.1,30.4,,0.5,78.57,0.754
ALB,Asia,Afghanistan,2020-09-20,3571,272,167.286,2812.0,2.0,17.571,82.845,4.517,4.305,0.103,1.39,0.389,1.13,,,,,,,,,,,,,,,,,,,,,,,28.7,43851043,17.348,18.6,6.211,8.643,11803.431,0.5,597.029,9.59,7.1,51.2,83.741,1.9,64.83,0.785
AFG,Europe,Albania,2020-09-28,55630,55,171.714,928.0,9.0,11.714,781.975,2.052,10.259,41.983,0.026,0.228,,,,,,,,,,,,,,,,,,,,,,,,57.41,77265,17.348,29.1,2.581,8.643,11803.431,0.5,278.364,9.59,0.7,30.4,37.746,2.89,64.83,0.785
ALB,Asia,Albania,2020-10-19,62051,197,269.286,1282.0,4.0,0.143,421.155,1.737,4.567,406.561,0.347,0.095,0.8,,,,,,,,,,,,,,,,,,,,,,,72.22,38928341,163.755,29.1,13.188,8.643,13913.839,1.1,304.195,6.73,7.1,37.8,37.746,1.9,76.88,0.498
ALB,Africa,Afghanistan,2020-10-03,1,62,132.571,,17.0,6.286,896.518,1.105,82.206,138.995,1.39,0.235,1.12,,,,,,,,,,,,,,,,,,,,,,,86.11,38928341,104.871,18.6,2.581,8.643,11803.431,0.5,278.364,6.73,,,,1.9,64.83,0.498
ALB,Asia,Albania,2020-06-30,15941,441,159.286,36.0,2.0,0.0,1551.88,4.857,37.38,65.675,,0.05,0.79,,,,,,,,,,,,,,,,,,,,,,,81.48,38928341,17.348,18.6,6.211,1.337,11803.431,1.1,597.029,6.73,,30.4,,0.5,64.83,0.785
AND,Asia,Albania,2020-10-23,99610,673,417.0,,1.0,1.571,1338.175,4.17,11.555,10.772,0.023,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,60.19,43851043,54.422,38.0,2.581,1.337,1803.987,1.1,597.029,6.73,0.7,30.4,37.746,1.9,78.57,0.754
DZA,Asia,Albania,2020-09-05,1468,2,59.143,,3.0,5.0,1040.63,3.329,2.917,13.888,0.539,0.228,1.08,,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,17.348,18.6,13.188,8.643,11803.431,,597.029,9.59,,51.2,83.741,1.9,64.83,0.754
AND,Asia,Afghanistan,2020-04-11,4,133,56.429,47.0,2.0,9.857,334.245,5.212,4.246,10.772,,1.489,1.47,,,,,,,,,,,,,,,,,,,,,,,65.74,38928341,54.422,38.0,6.211,8.643,11803.431,,304.195,10.08,,30.4,83.741,0.5,76.88,0.754
ALB,Asia,Algeria,2020-11-25,38716,42,224.571,2564.0,12.0,7.429,5828.758,0.0,0.332,64.126,1.042,0.066,0.97,,,,,,,,,,,,,,,,,,,,,,,89.81,38928341,54.422,29.1,6.211,1.337,13913.839,1.1,304.195,6.73,0.7,30.4,83.741,1.9,64.83,0.785
AND,Europe,Andorra,2020-08-07,26764,34,105.0,2272.0,11.0,1.0,3.17,0.046,8.48,38.571,1.39,0.111,0.94,,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,104.871,29.1,2.581,1.337,11803.431,0.5,597.029,10.08,,30.4,37.746,2.89,78.57,0.785
ALB,Europe,Afghanistan,2020-11-27,104092,1,,1460.0,,9.143,766.823,3.763,3.648,64.559,0.077,2.184,1.09,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800,17.348,29.1,6.211,8.643,11803.431,,597.029,10.08,7.1,51.2,37.746,2.89,78.57,0.754
AND,Asia,Andorra,2020-12-22,782,503,311.143,296.0,20.0,4.857,144.555,40.309,0.573,21.71,0.077,0.095,1.06,,,,,,,,,,,,,,,,,,,,,,,89.81,43851043,17.348,18.6,6.211,8.643,13913.839,,278.364,9.59,,,,2.89,64.83,0.498
ALB,Europe,Afghanistan,2020-04-16,21948,35,248.714,58.0,3.0,8.571,1210.279,10.581,200.649,25.996,0.347,0.092,,,,,,,,,,,,,,,,,,,,,,,,68.52,2877800,54.422,29.1,6.211,8.643,11803.431,1.1,597.029,9.59,7.1,,83.741,0.5,76.88,0.498
AND,Asia,Afghanistan,2020-08-13,59,287,19.857,667.0,4.0,14.571,0.114,0.0,2.14,0.347,0.026,1.837,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043,104.871,38.0,2.581,3.857,11803.431,0.5,597.029,6.73,,51.2,37.746,2.89,78.57,0.785
DZA,Asia,Afghanistan,2020-08-29,45600,34,137.143,425.0,7.0,5.0,235.597,0.0,3.557,,0.137,0.208,0.85,,,,,,,,,,,,,,,,,,,,,,,86.57,2877800,104.871,38.0,13.188,1.337,11803.431,0.5,278.364,9.59,0.7,51.2,83.741,0.5,76.88,0.858
AND,Asia,Andorra,2020-05-07,29837,99,327.143,259.0,8.0,10.143,461.015,6.987,6.602,40.387,0.046,0.013,1.09,,,,,,,,,,,,,,,,,,,,,,,65.74,2877800,54.422,38.0,13.188,3.857,1803.987,1.1,304.195,6.73,7.1,30.4,83.741,2.89,64.83,0.785
DZA,Asia,Afghanistan,2020-06-22,94781,9,620.571,1464.0,5.0,22.857,3102.022,9.19,136.82,138.995,0.16,0.33,,,,,,,,,,,,,,,,,,,,,,,,79.63,38928341,104.871,38.0,2.581,3.857,1803.987,1.1,304.195,9.59,7.1,30.4,,0.5,78.57,0.754
DZA,Asia,Albania,2020-06-04,45174,1005,246.286,2751.0,21.0,0.0,160.065,6.242,8.148,0.347,0.308,0.308,1.24,,,,,,,,,,,,,,,,,,,,,,,72.22,38928341,104.871,18.6,6.211,1.337,13913.839,,597.029,10.08,,,,1.9,64.83,0.498
AND,Africa,Afghanistan,2020-06-07,61705,36,241.286,208.0,0.0,0.429,432.97,13.923,5.609,9.035,0.023,0.048,1.2,,,,,,,,,,,,,,,,,,,,,,,78.7,43851043,54.422,29.1,2.581,1.337,1803.987,,304.195,9.59,7.1,,,1.9,64.83,0.754
ALB,Asia,Algeria,2020-02-24,28432,58,,810.0,8.0,3.429,5544.166,142.47,3.359,5.626,2.085,0.316,1.16,,,,,,,,,,,,,,,,,,,,,,,79.63,2877800,17.348,18.6,,8.643,11803.431,,278.364,6.73,7.1,30.4,83.741,0.5,64.83,0.498
DZA,Asia,Andorra,2020-12-05,52136,279,137.714,266.0,0.0,7.0,933.973,6.454,5.758,0.051,0.0,1.241,1.0,,,,,,,,,,,,,,,,,,,,,,,65.74,2877800,17.348,38.0,2.581,8.643,13913.839,0.5,597.029,9.59,0.7,30.4,83.741,2.89,76.88,0.785
ALB,Asia,Albania,2020-07-22,2070,673,67.286,419.0,3.0,3.286,839.029,2.749,4.822,38.378,0.456,0.186,1.01,,,,,,,,,,,,,,,,,,,,,,,75.93,43851043,54.422,18.6,2.581,1.337,13913.839,,304.195,6.73,0.7,,37.746,1.9,76.88,0.754
AND,Africa,Afghanistan,2020-12-19,4474,589,171.714,20.0,1.0,8.571,619.24,2.106,9.682,0.347,0.0,0.199,1.2,,,,,,,,,,,,,,,,,,,,,,,12.04,77265,104.871,29.1,2.581,8.643,1803.987,1.1,304.195,7.97,,30.4,83.741,2.89,83.73,0.498
ALB,Asia,Andorra,2020-11-28,9626,840,1021.714,1402.0,9.0,10.571,87.752,13.386,43.436,33.203,0.051,0.026,0.76,,,,,,,,,,,,,,,,,,,,,,,76.85,2877800,104.871,29.1,6.211,1.337,13913.839,,304.195,10.08,,30.4,,1.9,76.88,0.754
AND,Europe,Andorra,2020-12-25,18057,179,94.714,996.0,7.0,10.857,289.11,19.497,8.48,8.687,0.0,0.384,1.17,,,,,,,,,,,,,,,,,,,,,,,60.19,38928341,17.348,29.1,2.581,3.857,1803.987,,278.364,10.08,0.7,30.4,37.746,,78.57,0.498
AND,Asia,Andorra,2020-02-27,416,29,176.857,1378.0,14.0,13.143,4443.325,0.319,11.432,436.445,0.274,0.158,0.94,,,,,,,,,,,,,,,,,,,,,,,41.67,38928341,104.871,29.1,13.188,8.643,1803.987,1.1,304.195,10.08,7.1,51.2,83.741,1.9,76.88,0.498
DZA,Asia,Afghanistan,2020-09-02,27536,1,45.0,1865.0,15.0,0.0,1203.159,1.516,0.332,85.134,0.334,0.149,0.81,,,,,,,,,,,,,,,,,,,,,,,78.7,43851043,104.871,38.0,13.188,1.337,,0.5,597.029,9.59,7.1,30.4,,1.9,76.88,0.785
AFG,Asia,Andorra,2020-09-05,58316,148,21.286,240.0,,19.571,1588.019,0.283,212.911,35.655,0.347,0.943,1.07,,,,,,,,,,,,,,,,,,,,,,,72.22,2877800,54.422,29.1,13.188,3.857,1803.987,1.1,304.195,10.08,,51.2,83.741,1.9,76.88,0.785
ALB,Asia,Andorra,2020-04-28,1825,64,41.571,2792.0,3.0,9.0,1126.838,478.871,2.352,5.292,0.0,0.169,0.83,,,,,,,,,,,,,,,,,,,,,,,0.0,2877800,104.871,38.0,2.581,8.643,13913.839,0.5,304.195,9.59,7.1,,83.741,1.9,78.57,0.785
ALB,Asia,Afghanistan,2020-04-27,50214,405,156.0,905.0,0.0,1.143,0.103,0.0,6.217,9.035,0.0,0.844,0.94,,,,,,,,,,,,,,,,,,,,,,,57.41,2877800,17.348,38.0,2.581,3.857,1803.987,,304.195,10.08,0.7,51.2,,2.89,64.83,0.754
DZA,Asia,Algeria,2020-05-20,44363,40,131.857,123.0,0.0,13.429,268.431,4.219,6.9,,,1.042,1.27,,,,,,,,,,,,,,,,,,,,,,,78.7,43851043,104.871,38.0,2.581,3.857,1803.987,0.5,278.364,9.59,0.7,51.2,,2.89,78.57,0.498
ALB,Europe,Albania,2020-10-28,29705,47,91.0,173.0,6.0,21.571,142.596,1.695,5.578,,0.0,0.218,0.72,,,,,,,,,,,,,,,,,,,,,,,78.7,43851043,54.422,18.6,6.211,3.857,1803.987,,278.364,9.59,29.0,30.4,37.746,2.89,76.88,0.498
AND,Europe,Albania,2020-12-17,54827,43,527.857,1535.0,8.0,12.0,1017.665,6.499,6.576,57.644,0.231,0.183,0.78,,,,,,,,,,,,,,,,,,,,,,,62.96,38928341,104.871,18.6,6.211,3.857,11803.431,,304.195,9.59,,30.4,,2.89,78.57,0.754
DZA,Asia,Afghanistan,2020-05-26,789,5,2.143,515.0,0.0,2.286,19243.867,0.026,2.198,5.651,0.257,0.04,0.82,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043,104.871,38.0,2.581,1.337,13913.839,,278.364,10.08,0.7,51.2,37.746,2.89,76.88,0.754
DZA,Asia,Afghanistan,2020-05-22,17055,2,73.714,122.0,14.0,3.286,1200.103,3.922,5.616,1.207,0.026,0.943,0.83,,,,,,,,,,,,,,,,,,,,,,,54.63,38928341,17.348,29.1,2.581,8.643,11803.431,,597.029,10.08,0.7,30.4,83.741,0.5,78.57,0.785
ALB,Europe,Afghanistan,2020-07-03,2047,6,147.429,1283.0,7.0,6.571,5473.626,6.242,5.502,36.464,0.319,2.184,1.14,,,,,,,,,,,,,,,,,,,,,,,27.78,2877800,54.422,38.0,2.581,1.337,13913.839,1.1,304.195,9.59,,51.2,,1.9,64.83,0.785
AND,Asia,Andorra,2020-07-07,14657,490,56.571,2186.0,10.0,2.286,2271.554,11.265,0.943,433.317,1.39,0.16,0.72,,,,,,,,,,,,,,,,,,,,,,,76.85,38928341,17.348,38.0,13.188,8.643,1803.987,,597.029,10.08,7.1,51.2,,,64.83,0.785
DZA,Asia,Albania,2020-03-18,46364,67,108.714,,12.0,3.143,7170.06,5.56,49.443,12.36,6.255,0.04,0.76,,,,,,,,,,,,,,,,,,,,,,,65.74,38928341,17.348,18.6,6.211,1.337,1803.987,1.1,597.029,9.59,7.1,51.2,,1.9,78.57,0.754
DZA,Asia,Afghanistan,2020-02-28,9733,69,176.571,988.0,0.0,1.857,0.456,12.018,0.084,62.211,1.39,0.646,0.99,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341,104.871,29.1,6.211,8.643,11803.431,1.1,278.364,6.73,7.1,30.4,,0.5,64.83,0.754
AND,Asia,Andorra,2020-06-05,22146,414,668.286,2.0,4.0,9.857,32.451,46.911,4.991,136.215,0.228,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,54.63,77265,104.871,29.1,2.581,8.643,1803.987,1.1,278.364,9.59,,,,0.5,76.88,0.754
AND,Asia,Algeria,2020-05-30,1171,79,214.286,473.0,,1.714,801.805,1.3,7.721,1.028,0.283,0.176,1.33,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043,104.871,18.6,13.188,1.337,13913.839,,278.364,9.59,7.1,,,0.5,76.88,0.785
AND,Africa,Andorra,2020-11-19,42159,392,0.0,1125.0,1.0,12.143,1217.736,0.899,0.98,0.103,1.39,0.088,0.96,,,,,,,,,,,,,,,,,,,,,,,27.78,2877800,17.348,38.0,6.211,3.857,11803.431,1.1,597.029,6.73,,,37.746,1.9,78.57,0.498
ALB,Europe,Algeria,2020-10-17,60169,851,151.429,18.0,5.0,15.571,437.732,113.628,5.138,29.536,0.388,0.45,0.99,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341,104.871,18.6,13.188,8.643,11803.431,,597.029,9.59,7.1,30.4,83.741,2.89,64.83,0.785
AND,Europe,Algeria,2020-12-21,6411,2,267.714,978.0,7.0,3.571,421.155,130.308,5.609,128.57,0.347,0.176,1.28,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043,54.422,38.0,6.211,3.857,13913.839,1.1,597.029,6.73,0.7,,,0.5,76.88,0.785
ALB,Europe,Andorra,2021-01-17,38103,131,235.857,557.0,,7.857,22702.759,23.282,11.207,20.182,0.539,0.225,1.12,,,,,,,,,,,,,,,,,,,,,,,54.63,38928341,17.348,38.0,13.188,1.337,1803.987,0.5,597.029,7.97,7.1,,83.741,1.9,78.57,0.785
AND,Asia,Afghanistan,2020-09-10,36790,250,449.857,392.0,5.0,,1019.643,55.946,55.548,32.724,0.154,1.787,1.0,,,,,,,,,,,,,,,,,,,,,,,65.74,38928341,17.348,29.1,13.188,1.337,1803.987,1.1,304.195,10.08,,,37.746,1.9,78.57,0.754
AND,Asia,Afghanistan,2020-09-29,57651,664,80.0,1632.0,2.0,4.286,1010.6,289.11,1.923,16.305,0.205,0.206,,,,,,,,,,,,,,,,,,,,,,,,75.93,43851043,54.422,29.1,13.188,1.337,11803.431,0.5,304.195,6.73,,51.2,,2.89,76.88,0.785
DZA,Asia,Andorra,2020-10-18,7812,160,56.571,,0.0,1.0,1121.843,35.096,270.494,39.087,4.865,0.411,1.58,,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,104.871,18.6,6.211,8.643,1803.987,0.5,304.195,6.73,0.7,,83.741,0.5,76.88,0.498
ALB,Africa,Algeria,2020-08-18,1,78,250.0,1964.0,0.0,20.429,1.984,1.207,,,,0.044,1.2,,,,,,,,,,,,,,,,,,,,,,,78.7,2877800,17.348,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,,,37.746,1.9,76.88,0.498
DZA,Asia,Albania,2021-01-11,1197,172,266.714,27.0,1.0,0.0,1171.381,31.274,13.204,38.07,0.0,0.209,1.41,,,,,,,,,,,,,,,,,,,,,,,75.0,38928341,104.871,,2.581,1.337,1803.987,1.1,304.195,10.08,7.1,51.2,83.741,2.89,78.57,0.785
ALB,Asia,Afghanistan,2020-10-22,67216,74,250.571,638.0,13.0,0.143,42.741,5.975,0.048,42.325,0.182,0.448,0.98,,,,,,,,,,,,,,,,,,,,,,,62.96,43851043,17.348,29.1,6.211,8.643,1803.987,0.5,597.029,9.59,0.7,30.4,83.741,1.9,64.83,0.754
AND,Asia,Albania,2020-03-04,104341,62,597.571,2836.0,0.0,0.429,2.052,14.39,2.717,33.409,0.077,0.081,1.04,,,,,,,,,,,,,,,,,,,,,,,75.0,43851043,17.348,18.6,13.188,1.337,13913.839,,597.029,9.59,,,,0.5,76.88,0.785
